IBINS#,IBADD@IN,IBADDIN,IBWPHR,IBZIP6,IBSTE,IBCITY,IBADD1,IBLABL,IBPAYID,IBCNTC                    IBDEL@ IBDTSTS,,IBMSID       IBDTMSID,,IBDTMT,,IBTMNT,,IBUSER,IBDTES,,IBTESE,,IBUSRC,IBZPGM,INNAMB
562,110180,00110180,2165661455,44114,OH,Cleveland,1432 Hamilton Ave,N,34131,1/1/1940,00:00.0,1/1/1940,00:00.0,8/3/2009,00:00.0,1/1/1900,27:05.0,KIMKTAR,2/29/2000,00:00.0,1/1/1900,17:37.0,KERLNOD,ADRMASTRG,SELF INSURED PLANS
562,252930,00252930,5163965500,11582,NY,Valley Stream,PO Box 607,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/3/2009,00:00.0,1/1/1900,56:38.0,KIMKTAR,10/23/2002,00:00.0,1/1/1900,56:12.0,CHRILOR,ADRMASTRG,SELF INSURED PLANS
562,264592,00264592,8005371238,11563,NY,Lynbrook,PO Box 9007 (SIDS ASO Of NY),N,CX076,1/1/1940,00:00.0,1/1/1940,00:00.0,2/23/2011,00:00.0,1/1/1900,32:33.0,RBOOKMAN,1/13/2003,00:00.0,1/1/1900,17:57.0,TERLBAL,ADRMASTRG,SELF INSURED PLANS
562,362747,00362747,8775921683,11563,NY,Lynbrook,PO Box 9007 (SIDS ASO Of NY),N,CX076,1/1/1940,00:00.0,1/1/1940,00:00.0,2/23/2011,00:00.0,1/1/1900,32:36.0,RBOOKMAN,7/28/2004,00:00.0,1/1/1900,29:23.0,JENNEDW,ADRMASTRG,SELF INSURED PLANS
562,388610,00388610,8005371238,11563,NY,Lynbrook,PO Box 9005 Dept 138(SIDS),N,CX076,1/1/1940,00:00.0,1/1/1940,00:00.0,3/23/2012,00:00.0,1/1/1900,14:42.0,JPIETRICOL,11/24/2004,00:00.0,1/1/1900,25:25.0,BAHBATT,ADRMASTRG,SELF INSURED PLANS
562,702647,00702647,5163965500,11563,NY,Lynbrook,PO Box 9005 (SIDS),N,CX076,1/1/1940,00:00.0,1/1/1940,00:00.0,2/15/2011,00:00.0,1/1/1900,14:10.0,RBOOKMAN,7/19/2007,00:00.0,1/1/1900,13:02.0,BAHBATT,ADRMASTRG,SELF INSURED PLANS
562,1545494,01545494,3097564795,61201,IL,Rock Island,777 Jumer Dr,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/9/2010,00:00.0,1/1/1900,55:15.0,RBOOKMAN,2/9/2010,00:00.0,1/1/1900,54:45.0,CCLUETT,ADRMASTRG,SELF INSURED PLANS
562,1587931,01587931,8156367160,61115,IL,Machesney Park,7909 Burden Rd,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/10/2010,00:00.0,1/1/1900,37:52.0,KIMKTAR,3/10/2010,00:00.0,1/1/1900,37:18.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1590494,01590494,8005366696,44101,OH,Cleveland,PO Box 89488,N,34192,1/1/1940,00:00.0,1/1/1940,00:00.0,3/12/2010,00:00.0,1/1/1900,56:18.0,KIMKTAR,3/12/2010,00:00.0,1/1/1900,55:28.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1598387,01598387,3097871744,61264,IL,Milan,PO Box 1160,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/18/2010,00:00.0,1/1/1900,34:58.0,KIMKTAR,3/18/2010,00:00.0,1/1/1900,34:40.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1601062,01601062,6097648331,61266,IL,Moline,PO Box 1230,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/19/2010,00:00.0,1/1/1900,46:14.0,KIMKTAR,3/19/2010,00:00.0,1/1/1900,45:49.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1612067,01612067,8159872900,61105,IL,Rockford,PO Box 970,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/29/2010,00:00.0,1/1/1900,41:41.0,KIMKTAR,3/29/2010,00:00.0,1/1/1900,41:23.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1633413,01633413,8004468646,6492,CT,Wallingford,PO Box 5817,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,4/14/2010,00:00.0,1/1/1900,30:34.0,KIMKTAR,4/14/2010,00:00.0,1/1/1900,30:10.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1653768,01653768,3097564628,61201,IL,Rock Island,777 Jumer Dr,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,4/29/2010,00:00.0,1/1/1900,05:06.0,KIMKTAR,4/29/2010,00:00.0,1/1/1900,04:30.0,KIMKTAR,ADRMASTRG,SELF INSURED PLANS
562,1668332,01668332,9207544321,54230,WI,Reedsville,PO Box 460,N,4321,1/1/1940,00:00.0,1/1/1940,00:00.0,5/11/2010,00:00.0,1/1/1900,49:51.0,KIMKTAR,5/11/2010,00:00.0,1/1/1900,49:16.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1688523,01688523,5158253161,50542,IA,Goldfield,PO Box 280,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,5/27/2010,00:00.0,1/1/1900,37:55.0,KIMKTAR,5/27/2010,00:00.0,1/1/1900,37:22.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1708171,01708171,6315896300,11716,NY,Bohemia,1175 Church St,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/14/2010,00:00.0,1/1/1900,32:24.0,KIMKTAR,6/14/2010,00:00.0,1/1/1900,31:15.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1710598,01710598,3304091046,44735,OH,Canton,PO Box 35519,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/16/2010,00:00.0,1/1/1900,06:39.0,KIMKTAR,6/16/2010,00:00.0,1/1/1900,06:18.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1733146,01733146,5854589200,14613,NY,Rochester,PO Box 13497,N,6126,NO PAYOR ID                      1940-01-01,00:00.0,1/1/1940,00:00.0,7/6/2010,00:00.0,1/1/1900,11:38.0,KIMKTAR,7/6/2010,00:00.0,1/1/1900,11:07.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1762403,01762403,8006837422,33759,FL,Clearwater,PO Box 2600,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/1/2012,00:00.0,1/1/1900,01:52.0,KVANCAMP,7/28/2010,00:00.0,1/1/1900,12:41.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1763204,01763204,4195293500,44906,OH,Mansfield,545 Beer Rd,N,6126,NO PAYOR ID                      1940-01-01,00:00.0,1/1/1940,00:00.0,7/29/2010,00:00.0,1/1/1900,21:20.0,KIMKTAR,7/29/2010,00:00.0,1/1/1900,20:47.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1790160,01790160,7275320400,33758,FL,Clearwater,PO Box 2900,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/1/2012,00:00.0,1/1/1900,01:49.0,KVANCAMP,8/17/2010,00:00.0,1/1/1900,56:27.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1792048,01792048,8004697844,97205,OR,Portland,707 SW Washington,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/18/2010,00:00.0,1/1/1900,59:17.0,KIMKTAR,8/18/2010,00:00.0,1/1/1900,58:50.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1799150,01799150,8004893928,35011,AL,Alexander City,PO Box 729,N,6126,NO PAYOR ID                      1940-01-01,00:00.0,1/1/1940,00:00.0,8/24/2010,00:00.0,1/1/1900,04:19.0,KIMKTAR,8/24/2010,00:00.0,1/1/1900,03:54.0,KIMKTAR,ADRMASTRG,SELF INSURED PLANS
562,1828797,01828797,8006338906,35255,AL,Birmingham,PO Box 55728,N,CX076,1/1/1940,00:00.0,1/1/1940,00:00.0,4/18/2011,00:00.0,1/1/1900,50:58.0,KIMKTAR,9/15/2010,00:00.0,1/1/1900,05:22.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1843276,01843276,8004574726,52004,IA,Dubuque,PO Box 389 (Sisco),N,CX020,1/1/1940,00:00.0,1/1/1940,00:00.0,2/14/2011,00:00.0,1/1/1900,14:29.0,RBOOKMAN,9/27/2010,00:00.0,1/1/1900,16:33.0,KIMKTAR,ADRMASTRG,SELF INSURED PLANS
562,1846577,01846577,8003387231,37315,TN,Collegedale,PO Box 2078,N,CBTN1,1/1/1940,00:00.0,1/1/1940,00:00.0,3/29/2016,00:00.0,1/1/1900,42:30.0,JDALE,9/28/2010,00:00.0,1/1/1900,46:02.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1883226,01883226,8888002230,84130,UT,Salt Lake City,PO Box 30827,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,10/25/2010,00:00.0,1/1/1900,30:54.0,KIMKTAR,10/25/2010,00:00.0,1/1/1900,30:34.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1896671,01896671,2317551686,49441,MI,Muskegon,2925 Lincoln Ave,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/3/2010,00:00.0,1/1/1900,42:45.0,KIMKTAR,11/3/2010,00:00.0,1/1/1900,38:48.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1912047,01912047,2693241180,49024,MI,Portage,524 W Centre,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/12/2010,00:00.0,1/1/1900,16:38.0,KIMKTAR,11/12/2010,00:00.0,1/1/1900,16:20.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1918900,01918900,6418924330,50475,IA,Sheffield,PO Box 7,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/17/2010,00:00.0,1/1/1900,20:16.0,KIMKTAR,11/17/2010,00:00.0,1/1/1900,19:55.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1938149,01938149,7127224135,51250,IA,Sioux Center,420 15th St NE,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/2/2010,00:00.0,1/1/1900,06:39.0,KIMKTAR,12/2/2010,00:00.0,1/1/1900,06:23.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1986695,01986695,8003343680,11563,NY,Lynbrook,211 Broadway,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/10/2011,00:00.0,1/1/1900,20:15.0,KIMKTAR,1/10/2011,00:00.0,1/1/1900,19:54.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,1989329,01989329,9723377175,75051,TX,Grand Prairie,2000 West Marshall Dr,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/2/2014,00:00.0,1/1/1900,24:00.0,MJOHNSTON,1/11/2011,00:00.0,1/1/1900,17:40.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2005205,02005205,3094448884,61571,IL,Washington,300 North Cummings Lane,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/21/2011,00:00.0,1/1/1900,32:31.0,KIMKTAR,1/21/2011,00:00.0,1/1/1900,32:10.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2086128,02086128,8005323327,28231,NC,Charlotte,PO Box 31397,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/10/2011,00:00.0,1/1/1900,17:14.0,KIMKTAR,3/10/2011,00:00.0,1/1/1900,16:54.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2088263,02088263,7123643347,51445,IA,Ida Grove,5870 HWY 175,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/11/2011,00:00.0,1/1/1900,43:23.0,KIMKTAR,3/11/2011,00:00.0,1/1/1900,42:58.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2099423,02099423,5853524771,14559,NY,Spencerport,27 West Ave,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/17/2011,00:00.0,1/1/1900,54:59.0,KIMKTAR,3/17/2011,00:00.0,1/1/1900,54:31.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2114956,02114956,4196901625,43619,OH,Northwood,600 Wales Rd,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/28/2011,00:00.0,1/1/1900,34:14.0,KIMKTAR,3/28/2011,00:00.0,1/1/1900,33:49.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2119750,02119750,8668810676,46825,IN,Fort Wayne,209 Insurnace Dr STE A,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/30/2011,00:00.0,1/1/1900,52:33.0,KIMKTAR,3/30/2011,00:00.0,1/1/1900,52:13.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2127682,02127682,7123643347,51445,IA,Ida Grove,PO Box 151,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,4/4/2011,00:00.0,1/1/1900,55:55.0,KIMKTAR,4/4/2011,00:00.0,1/1/1900,55:32.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2156186,02156186,5073284280,55904,MN,Rochester,10 SE 9 1/2 STREET,N,41625,1/1/1940,00:00.0,1/1/1940,00:00.0,11/25/2013,00:00.0,1/1/1900,46:58.0,MCARMONA,4/21/2011,00:00.0,1/1/1900,46:33.0,KIMKTAR,ADRMASTRG,SELF INSURED PLANS
562,2197289,02197289,4057552929,73172,OK,Oklahoma City,PO Box 720460,N,73126,1/1/1940,00:00.0,1/1/1940,00:00.0,5/18/2011,00:00.0,1/1/1900,22:48.0,KIMKTAR,5/18/2011,00:00.0,1/1/1900,21:46.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2201743,02201743,8883308408,55116,MN,Saint Paul,2145 Ford Sweet,,41143,1/1/1940,00:00.0,1/1/1940,00:00.0,5/23/2011,00:00.0,1/1/1900,22:12.0,KJAGDEO,5/23/2011,00:00.0,1/1/1900,20:59.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2258984,02258984,0,43619,OH,Northwood,6000 Wales Rd,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/1/2011,00:00.0,1/1/1900,58:30.0,LEANBLA,7/1/2011,00:00.0,1/1/1900,56:21.0,LEANBLA,INSADR,SELF INSURED PLANS
562,2310552,02310552,8882132848,49021,MI,Bellevue,718 E MICHIGAN AVE,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/5/2011,00:00.0,1/1/1900,51:40.0,KIMKTAR,8/5/2011,00:00.0,1/1/1900,51:18.0,KIMKTAR,INSADR,SELF INSURED PLANS
562,2320040,02320040,5416729405,97470,OR,Roseburg,2371 NE Stephens Suite 100,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/11/2011,00:00.0,1/1/1900,27:39.0,CINEICH,8/11/2011,00:00.0,1/1/1900,26:39.0,CINEICH,INSADR,SELF INSURED PLANS
562,2325084,02325084,8662772295,31139,GA,Atlanta,PO Box 723097,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/16/2011,00:00.0,1/1/1900,51:59.0,CINEICH,8/16/2011,00:00.0,1/1/1900,50:55.0,CINEICH,INSADR,SELF INSURED PLANS
562,2447336,02447336,8006541452,32627,FL,Gainesville,PO Box 5249,N,6126,1/1/1940,00:00.0,Z244382      2018-02-19,00:00.0,2/19/2018,00:00.0,1/1/1900,52:36.0,JDALE,11/1/2011,00:00.0,1/1/1900,11:37.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2451223,02451223,3097627716,61265,IL,Moline,211 53rd St,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/3/2011,00:00.0,1/1/1900,21:07.0,KJAGDEO,11/3/2011,00:00.0,1/1/1900,20:31.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2489455,02489455,0,15230,PA,Pittsburgh,PO Box 1600,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/28/2011,00:00.0,1/1/1900,12:07.0,KJAGDEO,11/28/2011,00:00.0,1/1/1900,11:41.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2490026,02490026,8778217797,64111,MO,Kansas City,4534 Wornall Rd,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/28/2011,00:00.0,1/1/1900,52:34.0,KJAGDEO,11/28/2011,00:00.0,1/1/1900,51:38.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2497245,02497245,8006367632,17112,PA,Harrisburg,Po Box 6480,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/1/2011,00:00.0,1/1/1900,34:40.0,KJAGDEO,12/1/2011,00:00.0,1/1/1900,34:04.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2499566,02499566,5177840535,49204,MI,Jackson,100 S Jackson St Suite 200,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/2/2011,00:00.0,1/1/1900,17:49.0,KJAGDEO,12/2/2011,00:00.0,1/1/1900,17:14.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2510437,02510437,8665056789,33312,FL,Fort Lauderdale,5201 Ravenswood Rd Suite 107,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/9/2011,00:00.0,1/1/1900,08:03.0,KJAGDEO,12/9/2011,00:00.0,1/1/1900,07:21.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2526836,02526836,5854589200,14613,NY,Rochester,700 Driving Park Ave,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/20/2011,00:00.0,1/1/1900,04:22.0,KVANCAMP,12/20/2011,00:00.0,1/1/1900,04:02.0,KVANCAMP,ADRMASTRG,SELF INSURED PLANS
562,2528458,02528458,4405272955,89009,NV,Henderson,90548 Henderson,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/21/2011,00:00.0,1/1/1900,45:06.0,KJAGDEO,12/21/2011,00:00.0,1/1/1900,44:29.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2573944,02573944,8778104587,65808,MO,Springfield,PO BOX 10704,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/16/2012,00:00.0,1/1/1900,08:30.0,KJAGDEO,1/16/2012,00:00.0,1/1/1900,07:44.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2578555,02578555,2399366242,33906,FL,Fort Myers,PO Box 60264,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/18/2012,00:00.0,1/1/1900,26:13.0,KVANCAMP,1/18/2012,00:00.0,1/1/1900,25:39.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2601047,02601047,4408354900,44145,OH,Westlake,896 Corporate Way STE 420,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/30/2012,00:00.0,1/1/1900,09:00.0,KJAGDEO,1/30/2012,00:00.0,1/1/1900,08:19.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2615100,02615100,8882132848,49201,MI,Jackson,718 E Michigan Ave,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/6/2012,00:00.0,1/1/1900,24:25.0,KJAGDEO,2/6/2012,00:00.0,1/1/1900,23:49.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2617086,02617086,8007485340,84157,UT,Murray,PO Box 572488,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/7/2012,00:00.0,1/1/1900,52:41.0,KJAGDEO,2/7/2012,00:00.0,1/1/1900,51:52.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2630486,02630486,8009756473,48640,MI,Midland,PO BOX 552,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/13/2012,00:00.0,1/1/1900,38:20.0,KJAGDEO,2/13/2012,00:00.0,1/1/1900,37:33.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2637267,02637267,8008701831,98227,WA,Bellingham,PO Box 3070,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/16/2012,00:00.0,1/1/1900,47:35.0,KJAGDEO,2/16/2012,00:00.0,1/1/1900,47:12.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2674799,02674799,2317551686,49443,MI,Muskegon,PO Box 1209,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/6/2012,00:00.0,1/1/1900,26:00.0,KVANCAMP,3/6/2012,00:00.0,1/1/1900,25:43.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2700177,02700177,9149483771,10603,NY,White Plains,PO Box 901 N Broadway,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/19/2012,00:00.0,1/1/1900,17:39.0,KJAGDEO,3/19/2012,00:00.0,1/1/1900,16:44.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2717041,02717041,8006388824,21046,MD,Columbia,7130 Columbia Gateway DR Ste A,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/28/2012,00:00.0,1/1/1900,00:53.0,KJAGDEO,3/28/2012,00:00.0,1/1/1900,59:15.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2743104,02743104,7248341090,15601,PA,Greensburg,5630 Pellis Rd,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,4/11/2012,00:00.0,1/1/1900,24:06.0,KJAGDEO,4/11/2012,00:00.0,1/1/1900,23:19.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2749186,02749186,2394037884,34110,FL,Naples,14710 Tamiami Tr Ste 201,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,4/16/2012,00:00.0,1/1/1900,17:04.0,KVANCAMP,4/16/2012,00:00.0,1/1/1900,16:33.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2800943,02800943,8004089717,97708,OR,Bend,PO Box 7199,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,5/14/2012,00:00.0,1/1/1900,15:33.0,KJAGDEO,5/14/2012,00:00.0,1/1/1900,15:03.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2812095,02812095,8003659036,21717,MD,Buckeystown,PO Box 819,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,5/21/2012,00:00.0,1/1/1900,35:46.0,KVANCAMP,5/21/2012,00:00.0,1/1/1900,35:27.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2843286,02843286,8004675982,63006,MO,Chesterfield,PO Box 6877,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/8/2012,00:00.0,1/1/1900,26:52.0,KJAGDEO,6/8/2012,00:00.0,1/1/1900,26:20.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2843522,02843522,8006906295,46032,IN,Carmel,303 Congressional Blvd,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/8/2012,00:00.0,1/1/1900,31:02.0,KJAGDEO,6/8/2012,00:00.0,1/1/1900,30:17.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2863185,02863185,7242226810,15301,PA,Washington,25 South College St,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/20/2012,00:00.0,1/1/1900,16:15.0,KVANCAMP,6/20/2012,00:00.0,1/1/1900,15:45.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2867469,02867469,8008824462,11563,NY,Lynbrook,PO BOX 9011 (SIDS ASO Of NY),,CX076,1/1/1940,00:00.0,1/1/1940,00:00.0,6/22/2012,00:00.0,1/1/1900,12:43.0,KJAGDEO,6/22/2012,00:00.0,1/1/1900,12:00.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2885748,02885748,2125055050,10001,NY,New York,253 West 35th St 12th Floor,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/3/2012,00:00.0,1/1/1900,04:20.0,KVANCAMP,7/3/2012,00:00.0,1/1/1900,03:41.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2889152,02889152,5186410321,12212,NY,Albany,PO Box 15136,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/5/2012,00:00.0,1/1/1900,44:38.0,KVANCAMP,7/5/2012,00:00.0,1/1/1900,43:50.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2892555,02892555,7248341090,15601,PA,Greensburg,506 Pellis Rd,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/9/2012,00:00.0,1/1/1900,26:55.0,KVANCAMP,7/9/2012,00:00.0,1/1/1900,26:32.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,2903825,02903825,8004867664,55447,MN,Plymouth,47126 Plymouth,,41124,1/1/1940,00:00.0,1/1/1940,00:00.0,2/15/2017,00:00.0,1/1/1900,03:17.0,JDALE,7/13/2012,00:00.0,1/1/1900,32:40.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2906624,02906624,3097887474,61201,IL,Rock Island,PO Box 4448,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/16/2012,00:00.0,1/1/1900,34:31.0,KJAGDEO,7/16/2012,00:00.0,1/1/1900,32:30.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2909769,02909769,0,44501,OH,Youngstown,PO Box 1409,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/17/2012,00:00.0,1/1/1900,15:34.0,LEANBLA,7/17/2012,00:00.0,1/1/1900,15:16.0,LEANBLA,INSADR,SELF INSURED PLANS
562,2942128,02942128,2172238354,62301,IL,Quincy,126 North 30 Th St,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/3/2012,00:00.0,1/1/1900,51:22.0,KJAGDEO,8/3/2012,00:00.0,1/1/1900,50:32.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2975563,02975563,6022402404,85014,AZ,Phoenix,5045 N 12th St Suite A,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/22/2012,00:00.0,1/1/1900,13:28.0,KJAGDEO,8/22/2012,00:00.0,1/1/1900,12:42.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2979514,02979514,8662180617,12212,NY,Albany,PO Box 12909,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/24/2012,00:00.0,1/1/1900,48:14.0,KJAGDEO,8/24/2012,00:00.0,1/1/1900,47:46.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2984058,02984058,5163965500,12601,NY,Poughkeepsie,PO Box 471,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/28/2012,00:00.0,1/1/1900,26:43.0,KJAGDEO,8/28/2012,00:00.0,1/1/1900,26:18.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,2991108,02991108,8006761182,28502,NC,Kinston,PO Box 400,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/31/2012,00:00.0,1/1/1900,51:28.0,KJAGDEO,8/31/2012,00:00.0,1/1/1900,50:32.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,3000267,03000267,8002262371,35902,AL,Gadsden,PO BOX 349,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,9/6/2012,00:00.0,1/1/1900,29:15.0,KJAGDEO,9/6/2012,00:00.0,1/1/1900,28:25.0,KJAGDEO,INSADR,SELF INSURED PLANS
562,3119455,03119455,8002936260,35238,AL,Birmingham,PO Box 382767,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/14/2012,00:00.0,1/1/1900,25:41.0,KVANCAMP,11/14/2012,00:00.0,1/1/1900,24:54.0,KVANCAMP,INSADR,SELF INSURED PLANS
562,3174217,03174217,8004564584,50265,IA,West Des Moines,PO Box 65887,N,42137,1/1/1940,00:00.0,1/1/1940,00:00.0,1/9/2014,00:00.0,1/1/1900,23:27.0,MCARMONA,12/17/2012,00:00.0,1/1/1900,42:56.0,MCARMONA,INSADR,SELF INSURED PLANS
562,3186010,03186010,7075441801,95402,CA,Santa Rosa,PO Box 329,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/27/2012,00:00.0,1/1/1900,09:12.0,KVANCAMP,12/27/2012,00:00.0,1/1/1900,08:55.0,KVANCAMP,INSADR,SELF INSURED PLANS
